OrderNo,OrderDate,Month,PropertyID,ProductID,ProductCategory,ProductName,Quantity,ProductPrice,OrderTotal
3029,3/19/24,Mar-24,2,11,Housekeeping,Shower Cap,2,10,20
3030,3/19/24,Mar-24,8,30,Office Supplies,Permanent Markers,3,6,18
3031,3/19/24,Mar-24,7,35,Furnishings,Tissue Box,1,25,25
3032,3/19/24,Mar-24,4,62,Maintenance,Leaf Blower,3,202,606
3033,3/19/24,Mar-24,9,32,Office Supplies,Note Pads,3,14,42
3034,3/19/24,Mar-24,7,1,Housekeeping,Large Towel,2,9,18
3035,3/20/24,Mar-24,2,78,Public Areas,Small Area Rug,2,20,40
3036,3/20/24,Mar-24,4,84,Public Areas,Tall Chair,2,75,150
3037,3/20/24,Mar-24,10,15,Housekeeping,Drinking Glass,1,24,24
3038,3/20/24,Mar-24,3,89,Public Areas,Photograph,3,45,135
3039,3/20/24,Mar-24,8,60,Maintenance,Portable Drill,1,195,195
3040,3/20/24,Mar-24,2,29,Office Supplies,Erasable Markers,2,6,12
3041,3/20/24,Mar-24,9,90,Public Areas,Luggage Cart,1,138,138
3042,3/20/24,Mar-24,6,49,Furnishings,Large Vase,2,27,54
3043,3/21/24,Mar-24,4,4,Housekeeping,Shampoo,2,40,80
3044,3/21/24,Mar-24,9,28,Office Supplies,Staples,3,8,24
3045,3/21/24,Mar-24,3,56,Furnishings,Telephone,2,38,76
3046,3/21/24,Mar-24,7,41,Furnishings,Office Chair,3,85,255
3047,3/21/24,Mar-24,7,90,Public Areas,Luggage Cart,2,138,276
3048,3/22/24,Mar-24,9,18,Housekeeping,Coffee Cup,1,24,24
3049,3/22/24,Mar-24,8,14,Housekeeping,Pillowcase,2,15,30
3050,3/22/24,Mar-24,3,90,Public Areas,Luggage Cart,1,138,138
3051,3/22/24,Mar-24,6,56,Furnishings,Telephone,2,38,76
3052,3/22/24,Mar-24,5,62,Maintenance,Leaf Blower,3,202,606
3053,3/22/24,Mar-24,7,54,Furnishings,Chest of Drawers,2,150,300
3054,3/23/24,Mar-24,5,39,Furnishings,Alarm Clock,3,45,135
3055,3/23/24,Mar-24,2,93,Public Areas,Terminal,1,85,85
3056,3/23/24,Mar-24,4,87,Public Areas,End Table,1,30,30
3057,3/23/24,Mar-24,2,58,Furnishings,Mirror,3,85,255
3058,3/23/24,Mar-24,10,31,Office Supplies,Sticky Notes,3,20,60
3059,3/24/24,Mar-24,10,48,Furnishings,Side Table,3,40,120
3060,3/24/24,Mar-24,5,76,Public Areas,Ficus,1,80,80
3061,3/24/24,Mar-24,4,27,Office Supplies,Invisible Tape,3,8,24
3062,3/24/24,Mar-24,5,38,Furnishings,Bed (Double),2,250,500
3063,3/25/24,Mar-24,1,75,Public Areas,Small Plant,1,25,25
3064,3/25/24,Mar-24,4,76,Public Areas,Ficus,3,80,240
3065,3/25/24,Mar-24,6,81,Public Areas,Flyer Holder,2,3,6
3066,3/25/24,Mar-24,1,59,Maintenance,Screws,2,14,28
3067,3/25/24,Mar-24,5,90,Public Areas,Luggage Cart,1,138,138
3068,3/25/24,Mar-24,4,11,Housekeeping,Shower Cap,2,10,20
3069,3/25/24,Mar-24,6,82,Public Areas,Business Cards,2,60,120
3070,3/25/24,Mar-24,8,42,Furnishings,Reading Chair,3,70,210
3071,3/25/24,Mar-24,6,35,Furnishings,Tissue Box,3,25,75
3072,3/25/24,Mar-24,4,66,Maintenance,Wood Glue,3,21,63
3073,3/26/24,Mar-24,3,83,Public Areas,Bar Stool,3,60,180
3074,3/26/24,Mar-24,7,17,Housekeeping,Clothes Hanger,3,18,54
3075,3/26/24,Mar-24,4,94,Public Areas,Monitor,3,70,210
3076,3/26/24,Mar-24,3,56,Furnishings,Telephone,3,38,114
3077,3/26/24,Mar-24,5,69,Maintenance,Door Knob,1,41,41
3078,3/26/24,Mar-24,3,65,Maintenance,Ladder,1,89,89
3079,3/26/24,Mar-24,5,31,Office Supplies,Sticky Notes,1,20,20
3080,3/26/24,Mar-24,8,82,Public Areas,Business Cards,2,60,120
3081,3/27/24,Mar-24,1,14,Housekeeping,Pillowcase,1,15,15
3082,3/27/24,Mar-24,6,39,Furnishings,Alarm Clock,1,45,45
3083,3/27/24,Mar-24,4,32,Office Supplies,Note Pads,1,14,14
3084,3/27/24,Mar-24,5,33,Furnishings,Towel Rack,2,10,20
3085,3/28/24,Mar-24,5,6,Housekeeping,Conditioner,3,40,120
3086,3/28/24,Mar-24,6,17,Housekeeping,Clothes Hanger,2,18,36
3087,3/28/24,Mar-24,7,87,Public Areas,End Table,1,30,30
3088,3/28/24,Mar-24,5,60,Maintenance,Portable Drill,2,195,390
3089,3/28/24,Mar-24,10,73,Maintenance,Mop,1,15,15
3090,3/28/24,Mar-24,4,91,Public Areas,Small Sign,2,14,28
3091,3/29/24,Mar-24,1,16,Housekeeping,Mouthwash,2,40,80
3092,3/29/24,Mar-24,3,77,Public Areas,Large Area Rug,2,40,80
3093,3/29/24,Mar-24,8,16,Housekeeping,Mouthwash,1,40,40
3094,3/29/24,Mar-24,9,20,Office Supplies,Pens,2,30,60
3095,3/29/24,Mar-24,8,5,Housekeeping,Moisturizer,3,40,120
3096,3/29/24,Mar-24,6,87,Public Areas,End Table,1,30,30
3097,3/29/24,Mar-24,5,76,Public Areas,Ficus,3,80,240
3098,3/29/24,Mar-24,8,69,Maintenance,Door Knob,1,41,41
3099,3/29/24,Mar-24,7,69,Maintenance,Door Knob,2,41,82
3100,3/30/24,Mar-24,10,67,Maintenance,Adjustable Wrench,1,10,10
3101,3/30/24,Mar-24,8,58,Furnishings,Mirror,1,85,85
3102,3/30/24,Mar-24,6,65,Maintenance,Ladder,1,89,89
3103,3/30/24,Mar-24,2,69,Maintenance,Door Knob,2,41,82
3104,3/31/24,Mar-24,5,59,Maintenance,Screws,1,14,14
3105,3/31/24,Mar-24,2,93,Public Areas,Terminal,1,85,85
3106,3/31/24,Mar-24,10,19,Housekeeping,Light Bulb,1,17,17
3107,3/31/24,Mar-24,3,79,Public Areas,Coffee Table,1,103,103
3108,3/31/24,Mar-24,1,78,Public Areas,Small Area Rug,3,20,60
3109,04/01/2024,Apr-24,7,43,Furnishings,Table Lamp,2,38,76
3110,04/01/2024,Apr-24,5,27,Office Supplies,Invisible Tape,3,8,24
3111,04/01/2024,Apr-24,2,67,Maintenance,Adjustable Wrench,3,10,30
3112,04/01/2024,Apr-24,6,63,Maintenance,Duct Tape,2,27,54
3113,04/02/2024,Apr-24,8,43,Furnishings,Table Lamp,1,38,38
3114,04/02/2024,Apr-24,10,25,Office Supplies,Envelopes (Legal),3,28,84
3115,04/02/2024,Apr-24,2,22,Office Supplies,Paper Clips,3,3,9
3116,04/02/2024,Apr-24,5,89,Public Areas,Photograph,1,45,45
3117,04/02/2024,Apr-24,10,2,Housekeeping,Hand Towel,1,5,5
3118,04/03/2024,Apr-24,7,93,Public Areas,Terminal,3,85,255
3119,04/03/2024,Apr-24,1,49,Furnishings,Large Vase,1,27,27
3120,04/03/2024,Apr-24,1,74,Public Areas,Large Plant,1,35,35
3121,04/03/2024,Apr-24,3,41,Furnishings,Office Chair,2,85,170
3122,04/03/2024,Apr-24,7,82,Public Areas,Business Cards,1,60,60
3123,04/03/2024,Apr-24,1,62,Maintenance,Leaf Blower,3,202,606
3124,04/03/2024,Apr-24,4,52,Furnishings,Ironing Board,1,18,18
3125,04/03/2024,Apr-24,10,77,Public Areas,Large Area Rug,3,40,120
3126,04/03/2024,Apr-24,9,62,Maintenance,Leaf Blower,1,202,202
3127,04/03/2024,Apr-24,2,87,Public Areas,End Table,2,30,60
3128,04/04/2024,Apr-24,3,28,Office Supplies,Staples,1,8,8
3129,04/04/2024,Apr-24,9,34,Furnishings,Shower Curtain,2,5,10
3130,04/04/2024,Apr-24,9,78,Public Areas,Small Area Rug,2,20,40
3131,04/04/2024,Apr-24,1,57,Furnishings,Wireless Router,1,70,70
3132,04/04/2024,Apr-24,10,15,Housekeeping,Drinking Glass,2,24,48
3133,04/04/2024,Apr-24,1,6,Housekeeping,Conditioner,1,40,40
3134,04/04/2024,Apr-24,5,13,Housekeeping,Bed Sheet (Double),3,20,60
3135,04/05/2024,Apr-24,9,39,Furnishings,Alarm Clock,2,45,90
3136,04/05/2024,Apr-24,3,78,Public Areas,Small Area Rug,1,20,20
3137,04/05/2024,Apr-24,8,72,Maintenance,Nails,1,12,12
3138,04/05/2024,Apr-24,2,3,Housekeeping,Washcloth,3,3,9
3139,04/05/2024,Apr-24,3,21,Office Supplies,Printer Paper,2,50,100
3140,04/05/2024,Apr-24,1,18,Housekeeping,Coffee Cup,3,24,72
3141,04/05/2024,Apr-24,5,59,Maintenance,Screws,2,14,28
3142,04/05/2024,Apr-24,10,83,Public Areas,Bar Stool,3,60,180
3143,04/05/2024,Apr-24,3,13,Housekeeping,Bed Sheet (Double),3,20,60
3144,04/06/2024,Apr-24,1,7,Housekeeping,Hand Soap,2,35,70
3145,04/06/2024,Apr-24,1,3,Housekeeping,Washcloth,3,3,9
3146,04/06/2024,Apr-24,4,27,Office Supplies,Invisible Tape,1,8,8
3147,04/06/2024,Apr-24,5,9,Housekeeping,Tissues,2,14,28
3148,04/06/2024,Apr-24,2,25,Office Supplies,Envelopes (Legal),2,28,56
3149,04/06/2024,Apr-24,4,1,Housekeeping,Large Towel,3,9,27
3150,04/06/2024,Apr-24,5,5,Housekeeping,Moisturizer,2,40,80
3151,04/07/2024,Apr-24,5,18,Housekeeping,Coffee Cup,3,24,72
3152,04/07/2024,Apr-24,8,15,Housekeeping,Drinking Glass,3,24,72
3153,04/07/2024,Apr-24,10,2,Housekeeping,Hand Towel,3,5,15
3154,04/07/2024,Apr-24,1,92,Public Areas,Large Sign,1,20,20
3155,04/07/2024,Apr-24,5,64,Maintenance,Gaffer's Tape,3,27,81
3156,04/07/2024,Apr-24,1,2,Housekeeping,Hand Towel,1,5,5
3157,04/07/2024,Apr-24,4,65,Maintenance,Ladder,1,89,89
3158,04/07/2024,Apr-24,3,26,Office Supplies,Envelopes (Catalog),1,13,13
3159,04/07/2024,Apr-24,6,35,Furnishings,Tissue Box,2,25,50
3160,04/07/2024,Apr-24,7,67,Maintenance,Adjustable Wrench,1,10,10
3161,04/08/2024,Apr-24,7,11,Housekeeping,Shower Cap,1,10,10
3162,04/08/2024,Apr-24,8,7,Housekeeping,Hand Soap,2,35,70
3163,04/08/2024,Apr-24,2,25,Office Supplies,Envelopes (Legal),3,28,84
3164,04/08/2024,Apr-24,2,55,Furnishings,Television,1,200,200
3165,04/08/2024,Apr-24,7,8,Housekeeping,Bath Soap,3,35,105
3166,04/08/2024,Apr-24,2,61,Maintenance,Tape Measure,3,8,24
3167,04/08/2024,Apr-24,6,89,Public Areas,Photograph,1,45,45
3168,04/08/2024,Apr-24,6,40,Furnishings,Coffee Maker,1,119,119
3169,04/09/2024,Apr-24,3,60,Maintenance,Portable Drill,2,195,390
3170,04/09/2024,Apr-24,5,86,Public Areas,Sofa,3,215,645
3171,04/10/2024,Apr-24,2,20,Office Supplies,Pens,3,30,90
3172,04/10/2024,Apr-24,9,89,Public Areas,Photograph,2,45,90
3173,04/10/2024,Apr-24,9,75,Public Areas,Small Plant,3,25,75
3174,04/10/2024,Apr-24,8,2,Housekeeping,Hand Towel,1,5,5
3175,04/10/2024,Apr-24,4,31,Office Supplies,Sticky Notes,1,20,20
3176,04/10/2024,Apr-24,3,90,Public Areas,Luggage Cart,3,138,414
3177,04/10/2024,Apr-24,3,43,Furnishings,Table Lamp,3,38,114
3178,04/10/2024,Apr-24,5,48,Furnishings,Side Table,2,40,80
3179,04/10/2024,Apr-24,5,74,Public Areas,Large Plant,3,35,105
3180,04/11/2024,Apr-24,3,27,Office Supplies,Invisible Tape,3,8,24
3181,04/11/2024,Apr-24,2,7,Housekeeping,Hand Soap,3,35,105
3182,04/11/2024,Apr-24,6,57,Furnishings,Wireless Router,3,70,210
3183,04/11/2024,Apr-24,4,5,Housekeeping,Moisturizer,2,40,80
3184,04/11/2024,Apr-24,8,48,Furnishings,Side Table,2,40,80
3185,04/12/2024,Apr-24,3,9,Housekeeping,Tissues,2,14,28
3186,04/12/2024,Apr-24,5,54,Furnishings,Chest of Drawers,2,150,300
3187,04/12/2024,Apr-24,5,58,Furnishings,Mirror,2,85,170
3188,04/12/2024,Apr-24,3,39,Furnishings,Alarm Clock,3,45,135
3189,04/12/2024,Apr-24,8,75,Public Areas,Small Plant,2,25,50
3190,04/12/2024,Apr-24,5,44,Furnishings,Floor Lamp,2,55,110
3191,04/12/2024,Apr-24,2,80,Public Areas,Poster Stand,3,27,81
3192,04/12/2024,Apr-24,10,58,Furnishings,Mirror,2,85,170
3193,4/13/24,Apr-24,9,66,Maintenance,Wood Glue,3,21,63
3194,4/13/24,Apr-24,1,62,Maintenance,Leaf Blower,2,202,404
3195,4/13/24,Apr-24,3,39,Furnishings,Alarm Clock,3,45,135
3196,4/13/24,Apr-24,8,52,Furnishings,Ironing Board,1,18,18
3197,4/13/24,Apr-24,3,7,Housekeeping,Hand Soap,2,35,70
3198,4/13/24,Apr-24,9,41,Furnishings,Office Chair,1,85,85
3199,4/14/24,Apr-24,5,12,Housekeeping,Bed Sheet (King),3,29,87
3200,4/14/24,Apr-24,4,18,Housekeeping,Coffee Cup,1,24,24
3201,4/14/24,Apr-24,6,25,Office Supplies,Envelopes (Legal),1,28,28
3202,4/14/24,Apr-24,1,35,Furnishings,Tissue Box,2,25,50
3203,4/14/24,Apr-24,6,78,Public Areas,Small Area Rug,3,20,60
3204,4/14/24,Apr-24,4,58,Furnishings,Mirror,3,85,255
3205,4/15/24,Apr-24,3,41,Furnishings,Office Chair,3,85,255
3206,4/15/24,Apr-24,2,70,Maintenance,Door Lock,3,117,351
3207,4/15/24,Apr-24,9,38,Furnishings,Bed (Double),3,250,750
3208,4/15/24,Apr-24,6,8,Housekeeping,Bath Soap,3,35,105
3209,4/15/24,Apr-24,3,53,Furnishings,Iron,2,20,40
3210,4/15/24,Apr-24,5,88,Public Areas,Serving Tray,3,6,18
3211,4/15/24,Apr-24,1,36,Furnishings,Armoire,2,115,230
3212,4/15/24,Apr-24,5,16,Housekeeping,Mouthwash,2,40,80
3213,4/15/24,Apr-24,4,18,Housekeeping,Coffee Cup,2,24,48
3214,4/16/24,Apr-24,4,2,Housekeeping,Hand Towel,3,5,15
3215,4/16/24,Apr-24,6,2,Housekeeping,Hand Towel,2,5,10
3216,4/16/24,Apr-24,3,68,Maintenance,Window Screen,2,30,60
3217,4/16/24,Apr-24,1,53,Furnishings,Iron,1,20,20
3218,4/16/24,Apr-24,10,20,Office Supplies,Pens,3,30,90
3219,4/16/24,Apr-24,10,49,Furnishings,Large Vase,1,27,27
3220,4/16/24,Apr-24,10,83,Public Areas,Bar Stool,1,60,60
3221,4/16/24,Apr-24,7,12,Housekeeping,Bed Sheet (King),2,29,58
3222,4/16/24,Apr-24,1,65,Maintenance,Ladder,2,89,178
3223,4/16/24,Apr-24,3,30,Office Supplies,Permanent Markers,3,6,18
3224,4/16/24,Apr-24,6,43,Furnishings,Table Lamp,3,38,114
3225,4/17/24,Apr-24,1,57,Furnishings,Wireless Router,1,70,70
3226,4/17/24,Apr-24,10,90,Public Areas,Luggage Cart,2,138,276
3227,4/17/24,Apr-24,6,43,Furnishings,Table Lamp,2,38,76
3228,4/17/24,Apr-24,1,57,Furnishings,Wireless Router,3,70,210
3229,4/17/24,Apr-24,1,61,Maintenance,Tape Measure,1,8,8
3230,4/17/24,Apr-24,7,43,Furnishings,Table Lamp,3,38,114
3231,4/18/24,Apr-24,7,62,Maintenance,Leaf Blower,2,202,404
3232,4/18/24,Apr-24,6,9,Housekeeping,Tissues,3,14,42
3233,4/18/24,Apr-24,7,55,Furnishings,Television,3,200,600
3234,4/18/24,Apr-24,2,71,Maintenance,Hammer,1,17,17
3235,4/18/24,Apr-24,10,7,Housekeeping,Hand Soap,2,35,70
3236,4/18/24,Apr-24,8,42,Furnishings,Reading Chair,1,70,70
3237,4/18/24,Apr-24,4,52,Furnishings,Ironing Board,2,18,36
3238,4/18/24,Apr-24,5,50,Furnishings,Small Vase,2,33,66
3239,4/18/24,Apr-24,6,69,Maintenance,Door Knob,2,41,82
3240,4/18/24,Apr-24,6,90,Public Areas,Luggage Cart,3,138,414
3241,4/18/24,Apr-24,5,3,Housekeeping,Washcloth,2,3,6
3242,4/19/24,Apr-24,4,64,Maintenance,Gaffer's Tape,1,27,27
3243,4/19/24,Apr-24,8,89,Public Areas,Photograph,3,45,135
3244,4/19/24,Apr-24,3,28,Office Supplies,Staples,1,8,8
3245,4/19/24,Apr-24,9,30,Office Supplies,Permanent Markers,1,6,6
3246,4/19/24,Apr-24,8,87,Public Areas,End Table,1,30,30
3247,4/19/24,Apr-24,6,72,Maintenance,Nails,3,12,36
3248,4/19/24,Apr-24,3,30,Office Supplies,Permanent Markers,2,6,12
3249,4/19/24,Apr-24,7,89,Public Areas,Photograph,3,45,135
3250,4/19/24,Apr-24,4,24,Office Supplies,Envelopes (Letter),3,24,72
3251,4/20/24,Apr-24,7,89,Public Areas,Photograph,2,45,90
3252,4/20/24,Apr-24,6,72,Maintenance,Nails,2,12,24
3253,4/20/24,Apr-24,4,29,Office Supplies,Erasable Markers,1,6,6
3254,4/20/24,Apr-24,9,40,Furnishings,Coffee Maker,1,119,119
3255,4/20/24,Apr-24,5,75,Public Areas,Small Plant,3,25,75
3256,4/20/24,Apr-24,9,26,Office Supplies,Envelopes (Catalog),3,13,39
3257,4/20/24,Apr-24,1,20,Office Supplies,Pens,2,30,60
3258,4/21/24,Apr-24,7,5,Housekeeping,Moisturizer,3,40,120
3259,4/21/24,Apr-24,9,83,Public Areas,Bar Stool,3,60,180
3260,4/21/24,Apr-24,8,34,Furnishings,Shower Curtain,2,5,10
3261,4/21/24,Apr-24,4,84,Public Areas,Tall Chair,1,75,75
3262,4/21/24,Apr-24,9,52,Furnishings,Ironing Board,3,18,54
3263,4/21/24,Apr-24,6,2,Housekeeping,Hand Towel,2,5,10
3264,4/21/24,Apr-24,4,32,Office Supplies,Note Pads,3,14,42
3265,4/21/24,Apr-24,2,22,Office Supplies,Paper Clips,3,3,9
3266,4/21/24,Apr-24,8,71,Maintenance,Hammer,1,17,17
3267,4/22/24,Apr-24,7,23,Office Supplies,Printer Toner,2,85,170
3268,4/22/24,Apr-24,9,62,Maintenance,Leaf Blower,2,202,404
3269,4/22/24,Apr-24,4,87,Public Areas,End Table,2,30,60
3270,4/22/24,Apr-24,9,28,Office Supplies,Staples,3,8,24
3271,4/22/24,Apr-24,8,83,Public Areas,Bar Stool,2,60,120
3272,4/22/24,Apr-24,5,89,Public Areas,Photograph,1,45,45
3273,4/23/24,Apr-24,1,71,Maintenance,Hammer,3,17,51
3274,4/23/24,Apr-24,9,5,Housekeeping,Moisturizer,1,40,40
3275,4/23/24,Apr-24,4,17,Housekeeping,Clothes Hanger,2,18,36
3276,4/23/24,Apr-24,4,92,Public Areas,Large Sign,2,20,40
3277,4/23/24,Apr-24,2,15,Housekeeping,Drinking Glass,1,24,24
3278,4/23/24,Apr-24,2,32,Office Supplies,Note Pads,2,14,28
3279,4/24/24,Apr-24,2,4,Housekeeping,Shampoo,1,40,40
3280,4/24/24,Apr-24,1,7,Housekeeping,Hand Soap,2,35,70
3281,4/24/24,Apr-24,3,68,Maintenance,Window Screen,2,30,60
3282,4/25/24,Apr-24,2,26,Office Supplies,Envelopes (Catalog),2,13,26
3283,4/25/24,Apr-24,6,5,Housekeeping,Moisturizer,1,40,40
3284,4/25/24,Apr-24,9,54,Furnishings,Chest of Drawers,3,150,450
3285,4/25/24,Apr-24,2,59,Maintenance,Screws,3,14,42
3286,4/25/24,Apr-24,3,57,Furnishings,Wireless Router,2,70,140
3287,4/25/24,Apr-24,5,38,Furnishings,Bed (Double),2,250,500
3288,4/26/24,Apr-24,4,42,Furnishings,Reading Chair,3,70,210
3289,4/26/24,Apr-24,10,40,Furnishings,Coffee Maker,3,119,357
3290,4/26/24,Apr-24,9,38,Furnishings,Bed (Double),1,250,250
3291,4/26/24,Apr-24,8,47,Furnishings,Swivel Chair,2,75,150
3292,4/26/24,Apr-24,7,39,Furnishings,Alarm Clock,1,45,45
3293,4/26/24,Apr-24,3,2,Housekeeping,Hand Towel,3,5,15
3294,4/26/24,Apr-24,5,86,Public Areas,Sofa,2,215,430
3295,4/26/24,Apr-24,10,81,Public Areas,Flyer Holder,3,3,9
3296,4/27/24,Apr-24,6,34,Furnishings,Shower Curtain,3,5,15
3297,4/27/24,Apr-24,10,54,Furnishings,Chest of Drawers,3,150,450
3298,4/27/24,Apr-24,1,59,Maintenance,Screws,2,14,28
3299,4/27/24,Apr-24,8,51,Furnishings,Painting,2,85,170
3300,4/27/24,Apr-24,8,40,Furnishings,Coffee Maker,2,119,238
3301,4/27/24,Apr-24,1,61,Maintenance,Tape Measure,1,8,8
3302,4/28/24,Apr-24,1,86,Public Areas,Sofa,2,215,430
3303,4/28/24,Apr-24,8,4,Housekeeping,Shampoo,3,40,120
3304,4/28/24,Apr-24,1,4,Housekeeping,Shampoo,1,40,40
3305,4/28/24,Apr-24,10,67,Maintenance,Adjustable Wrench,1,10,10
3306,4/28/24,Apr-24,4,85,Public Areas,Low Chair,3,80,240
3307,4/28/24,Apr-24,6,78,Public Areas,Small Area Rug,1,20,20
3308,4/28/24,Apr-24,7,89,Public Areas,Photograph,2,45,90
3309,4/28/24,Apr-24,6,89,Public Areas,Photograph,2,45,90
3310,4/28/24,Apr-24,2,19,Housekeeping,Light Bulb,3,17,51
3311,4/29/24,Apr-24,2,49,Furnishings,Large Vase,3,27,81
3312,4/29/24,Apr-24,10,38,Furnishings,Bed (Double),1,250,250
3313,4/29/24,Apr-24,5,24,Office Supplies,Envelopes (Letter),1,24,24
3314,4/29/24,Apr-24,7,68,Maintenance,Window Screen,2,30,60
3315,4/29/24,Apr-24,9,88,Public Areas,Serving Tray,3,6,18
3316,4/30/24,Apr-24,6,65,Maintenance,Ladder,3,89,267
3317,4/30/24,Apr-24,3,50,Furnishings,Small Vase,3,33,99
3318,4/30/24,Apr-24,5,36,Furnishings,Armoire,3,115,345
3319,4/30/24,Apr-24,5,50,Furnishings,Small Vase,1,33,33
3320,4/30/24,Apr-24,3,47,Furnishings,Swivel Chair,2,75,150
3321,4/30/24,Apr-24,6,67,Maintenance,Adjustable Wrench,2,10,20
3322,05/01/2024,May-24,4,12,Housekeeping,Bed Sheet (King),3,29,87
3323,05/01/2024,May-24,7,64,Maintenance,Gaffer's Tape,2,27,54
3324,05/01/2024,May-24,9,15,Housekeeping,Drinking Glass,2,24,48
3325,05/01/2024,May-24,7,69,Maintenance,Door Knob,2,41,82
3326,05/01/2024,May-24,1,87,Public Areas,End Table,1,30,30
3327,05/01/2024,May-24,4,90,Public Areas,Luggage Cart,1,138,138
3328,05/02/2024,May-24,2,16,Housekeeping,Mouthwash,3,40,120
3329,05/02/2024,May-24,9,77,Public Areas,Large Area Rug,2,40,80
3330,05/02/2024,May-24,8,39,Furnishings,Alarm Clock,2,45,90
3331,05/02/2024,May-24,1,25,Office Supplies,Envelopes (Legal),1,28,28
3332,05/02/2024,May-24,2,52,Furnishings,Ironing Board,3,18,54
3333,05/02/2024,May-24,9,60,Maintenance,Portable Drill,2,195,390
3334,05/02/2024,May-24,9,69,Maintenance,Door Knob,2,41,82
3335,05/02/2024,May-24,7,77,Public Areas,Large Area Rug,1,40,40
3336,05/02/2024,May-24,7,18,Housekeeping,Coffee Cup,3,24,72
3337,05/03/2024,May-24,9,91,Public Areas,Small Sign,2,14,28
3338,05/03/2024,May-24,8,69,Maintenance,Door Knob,1,41,41
3339,05/03/2024,May-24,2,5,Housekeeping,Moisturizer,1,40,40
3340,05/04/2024,May-24,2,21,Office Supplies,Printer Paper,2,50,100
3341,05/04/2024,May-24,10,60,Maintenance,Portable Drill,2,195,390
3342,05/04/2024,May-24,5,91,Public Areas,Small Sign,1,14,14
3343,05/04/2024,May-24,5,50,Furnishings,Small Vase,3,33,99
3344,05/04/2024,May-24,8,52,Furnishings,Ironing Board,2,18,36
3345,05/04/2024,May-24,8,77,Public Areas,Large Area Rug,1,40,40
3346,05/04/2024,May-24,5,20,Office Supplies,Pens,2,30,60
3347,05/04/2024,May-24,3,38,Furnishings,Bed (Double),1,250,250
3348,05/04/2024,May-24,9,12,Housekeeping,Bed Sheet (King),1,29,29
3349,05/05/2024,May-24,4,54,Furnishings,Chest of Drawers,2,150,300
3350,05/05/2024,May-24,5,4,Housekeeping,Shampoo,3,40,120
3351,05/05/2024,May-24,6,78,Public Areas,Small Area Rug,3,20,60
3352,05/06/2024,May-24,4,45,Furnishings,Computer Desk,3,102,306
3353,05/06/2024,May-24,9,30,Office Supplies,Permanent Markers,3,6,18
3354,05/06/2024,May-24,6,43,Furnishings,Table Lamp,3,38,114
3355,05/06/2024,May-24,10,14,Housekeeping,Pillowcase,1,15,15
3356,05/06/2024,May-24,10,18,Housekeeping,Coffee Cup,2,24,48
3357,05/06/2024,May-24,9,38,Furnishings,Bed (Double),2,250,500
3358,05/07/2024,May-24,9,72,Maintenance,Nails,3,12,36
3359,05/07/2024,May-24,8,33,Furnishings,Towel Rack,1,10,10
3360,05/07/2024,May-24,5,8,Housekeeping,Bath Soap,3,35,105
3361,05/07/2024,May-24,3,64,Maintenance,Gaffer's Tape,2,27,54
3362,05/07/2024,May-24,7,45,Furnishings,Computer Desk,1,102,102
3363,05/07/2024,May-24,7,37,Furnishings,Bed (King),1,300,300
3364,05/07/2024,May-24,3,26,Office Supplies,Envelopes (Catalog),3,13,39
3365,05/07/2024,May-24,1,76,Public Areas,Ficus,2,80,160
3366,05/08/2024,May-24,2,78,Public Areas,Small Area Rug,3,20,60
3367,05/08/2024,May-24,5,26,Office Supplies,Envelopes (Catalog),3,13,39
3368,05/08/2024,May-24,7,42,Furnishings,Reading Chair,3,70,210
3369,05/08/2024,May-24,5,55,Furnishings,Television,3,200,600
3370,05/08/2024,May-24,10,84,Public Areas,Tall Chair,3,75,225
3371,05/08/2024,May-24,3,31,Office Supplies,Sticky Notes,2,20,40
3372,05/08/2024,May-24,9,77,Public Areas,Large Area Rug,1,40,40
3373,05/08/2024,May-24,7,68,Maintenance,Window Screen,3,30,90
3374,05/08/2024,May-24,4,24,Office Supplies,Envelopes (Letter),3,24,72
3375,05/08/2024,May-24,7,4,Housekeeping,Shampoo,2,40,80
3376,05/08/2024,May-24,10,15,Housekeeping,Drinking Glass,2,24,48
3377,05/09/2024,May-24,5,89,Public Areas,Photograph,3,45,135
3378,05/09/2024,May-24,3,10,Housekeeping,Toilet Paper,2,19,38
3379,05/09/2024,May-24,5,2,Housekeeping,Hand Towel,3,5,15
3380,05/09/2024,May-24,9,65,Maintenance,Ladder,3,89,267
3381,05/09/2024,May-24,3,59,Maintenance,Screws,2,14,28
3382,05/09/2024,May-24,2,33,Furnishings,Towel Rack,3,10,30
3383,05/09/2024,May-24,3,70,Maintenance,Door Lock,3,117,351
3384,05/09/2024,May-24,3,25,Office Supplies,Envelopes (Legal),3,28,84
3385,05/09/2024,May-24,1,39,Furnishings,Alarm Clock,3,45,135
3386,05/10/2024,May-24,5,85,Public Areas,Low Chair,1,80,80
3387,05/10/2024,May-24,10,8,Housekeeping,Bath Soap,3,35,105
3388,05/10/2024,May-24,9,70,Maintenance,Door Lock,2,117,234
3389,05/10/2024,May-24,2,12,Housekeeping,Bed Sheet (King),1,29,29
3390,05/10/2024,May-24,9,27,Office Supplies,Invisible Tape,1,8,8
3391,05/10/2024,May-24,2,73,Maintenance,Mop,1,15,15
3392,05/10/2024,May-24,10,36,Furnishings,Armoire,3,115,345
3393,05/10/2024,May-24,5,3,Housekeeping,Washcloth,2,3,6
