DateKey,HotelKey,ExpenseCategoryKey,ManagerKey,MonthlyAmountGBP,AnnualAmountGBP
20140101,6,9,5,3459.33,119518
20140201,6,9,5,9306.1,119518
20140301,6,9,5,10248.07,119518
20140401,6,9,5,10984.87,119518
20140501,6,9,5,9190.91,119518
20140601,6,9,5,12988.74,119518
20140701,6,9,5,13531.53,119518
20140801,6,9,5,11897.46,119518
20140901,6,9,5,10529.22,119518
20141001,6,9,5,11630.04,119518
20141101,6,9,5,9438.72,119518
20141201,6,9,5,6313,119518
20140101,6,2,5,432.42,14940
20140201,6,2,5,1163.28,14940
20140301,6,2,5,1281.03,14940
20140401,6,2,5,1373.13,14940
20140501,6,2,5,1148.88,14940
20140601,6,2,5,1623.62,14940
20140701,6,2,5,1691.47,14940
20140801,6,2,5,1487.21,14940
20140901,6,2,5,1316.17,14940
20141001,6,2,5,1453.78,14940
20141101,6,2,5,1179.86,14940
20141201,6,2,5,789.14,14940
20140101,6,4,5,864.82,29879
20140201,6,4,5,2326.49,29879
20140301,6,4,5,2561.98,29879
20140401,6,4,5,2746.17,29879
20140501,6,4,5,2297.69,29879
20140601,6,4,5,3247.13,29879
20140701,6,4,5,3382.83,29879
20140801,6,4,5,2974.32,29879
20140901,6,4,5,2632.26,29879
20141001,6,4,5,2907.46,29879
20141101,6,4,5,2359.64,29879
20141201,6,4,5,1578.22,29879
20140101,6,1,5,3459.33,119518
20140201,6,1,5,9306.1,119518
20140301,6,1,5,10248.07,119518
20140401,6,1,5,10984.87,119518
20140501,6,1,5,9190.91,119518
20140601,6,1,5,12988.74,119518
20140701,6,1,5,13531.53,119518
20140801,6,1,5,11897.46,119518
20140901,6,1,5,10529.22,119518
20141001,6,1,5,11630.04,119518
20141101,6,1,5,9438.72,119518
20141201,6,1,5,6313,119518
20140101,6,11,5,2162.09,74699
20140201,6,11,5,5816.33,74699
20140301,6,11,5,6405.07,74699
20140401,6,11,5,6865.57,74699
20140501,6,11,5,5744.34,74699
20140601,6,11,5,8117.99,74699
20140701,6,11,5,8457.23,74699
20140801,6,11,5,7435.94,74699
20140901,6,11,5,6580.78,74699
20141001,6,11,5,7268.8,74699
20141101,6,11,5,5899.22,74699
20141201,6,11,5,3945.64,74699
20140101,6,10,5,8648.3,298794
20140201,6,10,5,23265.17,298794
20140301,6,10,5,25620.1,298794
20140401,6,10,5,27462.08,298794
20140501,6,10,5,22977.2,298794
20140601,6,10,5,32471.74,298794
20140701,6,10,5,33828.71,298794
20140801,6,10,5,29743.55,298794
20140901,6,10,5,26322.96,298794
20141001,6,10,5,29075.01,298794
20141101,6,10,5,23596.71,298794
20141201,6,10,5,15782.45,298794
20140101,6,7,5,864.82,29879
20140201,6,7,5,2326.49,29879
20140301,6,7,5,2561.98,29879
20140401,6,7,5,2746.17,29879
20140501,6,7,5,2297.69,29879
20140601,6,7,5,3247.13,29879
20140701,6,7,5,3382.83,29879
20140801,6,7,5,2974.32,29879
20140901,6,7,5,2632.26,29879
20141001,6,7,5,2907.46,29879
20141101,6,7,5,2359.64,29879
20141201,6,7,5,1578.22,29879
20150101,6,8,5,26304.85,500421
20150201,6,8,5,35773.96,500421
20150301,6,8,5,38038.48,500421
20150401,6,8,5,45276.68,500421
20150501,6,8,5,51579.97,500421
20150601,6,8,5,50733.88,500421
20150701,6,8,5,59002.24,500421
20150801,6,8,5,48599.7,500421
20150901,6,8,5,43379.57,500421
20151001,6,8,5,39216.47,500421
20151101,6,8,5,40376.4,500421
20151201,6,8,5,22138.81,500421
20150101,6,6,5,5260.96,100084
20150201,6,6,5,7154.78,100084
20150301,6,6,5,7607.68,100084
20150401,6,6,5,9055.32,100084
20150501,6,6,5,10315.97,100084
20150601,6,6,5,10146.75,100084
20150701,6,6,5,11800.42,100084
20150801,6,6,5,9719.92,100084
20150901,6,6,5,8675.9,100084
20151001,6,6,5,7843.28,100084
20151101,6,6,5,8075.26,100084
20151201,6,6,5,4427.75,100084
20150101,6,3,5,6012.54,114382
20150201,6,3,5,8176.91,114382
20150301,6,3,5,8694.51,114382
20150401,6,3,5,10348.96,114382
20150501,6,3,5,11789.71,114382
20150601,6,3,5,11596.32,114382
20150701,6,3,5,13486.23,114382
20150801,6,3,5,11108.51,114382
20150901,6,3,5,9915.33,114382
20151001,6,3,5,8963.77,114382
20151101,6,3,5,9228.9,114382
20151201,6,3,5,5060.3,114382
20150101,6,5,5,3006.27,57191
20150201,6,5,5,4088.45,57191
20150301,6,5,5,4347.26,57191
20150401,6,5,5,5174.48,57191
20150501,6,5,5,5894.86,57191
20150601,6,5,5,5798.16,57191
20150701,6,5,5,6743.12,57191
20150801,6,5,5,5554.25,57191
20150901,6,5,5,4957.67,57191
20151001,6,5,5,4481.88,57191
20151101,6,5,5,4614.45,57191
20151201,6,5,5,2530.15,57191
20150101,6,9,5,6012.54,114382
20150201,6,9,5,8176.91,114382
20150301,6,9,5,8694.51,114382
20150401,6,9,5,10348.96,114382
20150501,6,9,5,11789.71,114382
20150601,6,9,5,11596.32,114382
20150701,6,9,5,13486.23,114382
20150801,6,9,5,11108.51,114382
20150901,6,9,5,9915.33,114382
20151001,6,9,5,8963.77,114382
20151101,6,9,5,9228.9,114382
20151201,6,9,5,5060.3,114382
20150101,6,2,5,751.58,14298
20150201,6,2,5,1022.13,14298
20150301,6,2,5,1086.83,14298
20150401,6,2,5,1293.64,14298
20150501,6,2,5,1473.74,14298
20150601,6,2,5,1449.57,14298
20150701,6,2,5,1685.81,14298
20150801,6,2,5,1388.59,14298
20150901,6,2,5,1239.44,14298
20151001,6,2,5,1120.49,14298
20151101,6,2,5,1153.63,14298
20151201,6,2,5,632.55,14298
20150101,6,4,5,1503.11,28595
20150201,6,4,5,2044.19,28595
20150301,6,4,5,2173.59,28595
20150401,6,4,5,2587.19,28595
20150501,6,4,5,2947.38,28595
20150601,6,4,5,2899.03,28595
20150701,6,4,5,3371.5,28595
20150801,6,4,5,2777.08,28595
20150901,6,4,5,2478.79,28595
20151001,6,4,5,2240.9,28595
20151101,6,4,5,2307.18,28595
20151201,6,4,5,1265.05,28595
20150101,6,1,5,6012.54,114382
20150201,6,1,5,8176.91,114382
20150301,6,1,5,8694.51,114382
20150401,6,1,5,10348.96,114382
20150501,6,1,5,11789.71,114382
20150601,6,1,5,11596.32,114382
20150701,6,1,5,13486.23,114382
20150801,6,1,5,11108.51,114382
20150901,6,1,5,9915.33,114382
20151001,6,1,5,8963.77,114382
20151101,6,1,5,9228.9,114382
20151201,6,1,5,5060.3,114382
20150101,6,11,5,3757.85,71489
20150201,6,11,5,5110.59,71489
20150301,6,11,5,5434.09,71489
20150401,6,11,5,6468.12,71489
20150501,6,11,5,7368.6,71489
20150601,6,11,5,7247.73,71489
20150701,6,11,5,8428.93,71489
20150801,6,11,5,6942.84,71489
20150901,6,11,5,6197.11,71489
20151001,6,11,5,5602.37,71489
20151101,6,11,5,5768.08,71489
20151201,6,11,5,3162.7,71489
20150101,6,10,5,15031.35,285955
20150201,6,10,5,20442.27,285955
20150301,6,10,5,21736.29,285955
20150401,6,10,5,25872.4,285955
20150501,6,10,5,29474.28,285955
20150601,6,10,5,28990.8,285955
20150701,6,10,5,33715.58,285955
20150801,6,10,5,27771.27,285955
20150901,6,10,5,24788.34,285955
20151001,6,10,5,22409.42,285955
20151101,6,10,5,23072.24,285955
20151201,6,10,5,12650.76,285955
20150101,6,7,5,1503.11,28595
20150201,6,7,5,2044.19,28595
20150301,6,7,5,2173.59,28595
20150401,6,7,5,2587.19,28595
20150501,6,7,5,2947.38,28595
20150601,6,7,5,2899.03,28595
20150701,6,7,5,3371.5,28595
20150801,6,7,5,2777.08,28595
20150901,6,7,5,2478.79,28595
20151001,6,7,5,2240.9,28595
20151101,6,7,5,2307.18,28595
20151201,6,7,5,1265.05,28595
20160101,6,8,5,27018.61,506922
20160201,6,8,5,41705.05,506922
20160301,6,8,5,36144.47,506922
20160401,6,8,5,46110.1,506922
20160501,6,8,5,47650.91,506922
20160601,6,8,5,45754.91,506922
20160701,6,8,5,50175.38,506922
20160801,6,8,5,51999.89,506922
20160901,6,8,5,52142.27,506922
20161001,6,8,5,39456.42,506922
20161101,6,8,5,42999.48,506922
20161201,6,8,5,25764.53,506922
20160101,6,6,5,5403.7,101384
20160201,6,6,5,8340.98,101384
20160301,6,6,5,7228.86,101384
20160401,6,6,5,9221.98,101384
20160501,6,6,5,9530.14,101384
20160601,6,6,5,9150.95,101384
20160701,6,6,5,10035.04,101384
20160801,6,6,5,10399.94,101384
20160901,6,6,5,10428.41,101384
20161001,6,6,5,7891.25,101384
20161101,6,6,5,8599.86,101384
20161201,6,6,5,5152.89,101384
20160101,6,3,5,6175.69,115868
20160201,6,3,5,9532.59,115868
20160301,6,3,5,8261.6,115868
20160401,6,3,5,10539.46,115868
20160501,6,3,5,10891.65,115868
20160601,6,3,5,10458.27,115868
20160701,6,3,5,11468.67,115868
20160801,6,3,5,11885.7,115868
20160901,6,3,5,11918.24,115868
20161001,6,3,5,9018.62,115868
20161101,6,3,5,9828.46,115868
20161201,6,3,5,5889.04,115868
20160101,6,5,5,3087.84,57934
20160201,6,5,5,4766.3,57934
20160301,6,5,5,4130.8,57934
20160401,6,5,5,5269.73,57934
20160501,6,5,5,5445.82,57934
20160601,6,5,5,5229.14,57934
20160701,6,5,5,5734.33,57934
20160801,6,5,5,5942.85,57934
20160901,6,5,5,5959.12,57934
20161001,6,5,5,4509.31,57934
20161101,6,5,5,4914.23,57934
20161201,6,5,5,2944.52,57934
20160101,6,9,5,6175.69,115868
20160201,6,9,5,9532.59,115868
20160301,6,9,5,8261.6,115868
20160401,6,9,5,10539.46,115868
20160501,6,9,5,10891.65,115868
20160601,6,9,5,10458.27,115868
20160701,6,9,5,11468.67,115868
20160801,6,9,5,11885.7,115868
20160901,6,9,5,11918.24,115868
20161001,6,9,5,9018.62,115868
20161101,6,9,5,9828.46,115868
20161201,6,9,5,5889.04,115868
20160101,6,2,5,771.93,14483
20160201,6,2,5,1191.53,14483
20160301,6,2,5,1032.66,14483
20160401,6,2,5,1317.39,14483
20160501,6,2,5,1361.41,14483
20160601,6,2,5,1307.24,14483
20160701,6,2,5,1433.53,14483
20160801,6,2,5,1485.66,14483
20160901,6,2,5,1489.73,14483
20161001,6,2,5,1127.29,14483
20161101,6,2,5,1228.52,14483
20161201,6,2,5,736.1,14483
20160101,6,4,5,1543.92,28967
20160201,6,4,5,2383.15,28967
20160301,6,4,5,2065.4,28967
20160401,6,4,5,2634.87,28967
20160501,6,4,5,2722.91,28967
20160601,6,4,5,2614.57,28967
20160701,6,4,5,2867.17,28967
20160801,6,4,5,2971.43,28967
20160901,6,4,5,2979.56,28967
20161001,6,4,5,2254.65,28967
20161101,6,4,5,2457.12,28967
20161201,6,4,5,1472.26,28967
20160101,6,1,5,6175.69,115868
20160201,6,1,5,9532.59,115868
20160301,6,1,5,8261.6,115868
20160401,6,1,5,10539.46,115868
20160501,6,1,5,10891.65,115868
20160601,6,1,5,10458.27,115868
20160701,6,1,5,11468.67,115868
20160801,6,1,5,11885.7,115868
20160901,6,1,5,11918.24,115868
20161001,6,1,5,9018.62,115868
20161101,6,1,5,9828.46,115868
20161201,6,1,5,5889.04,115868
20160101,6,11,5,3859.78,72417
20160201,6,11,5,5957.83,72417
20160301,6,11,5,5163.46,72417
20160401,6,11,5,6587.12,72417
20160501,6,11,5,6807.23,72417
20160601,6,11,5,6536.38,72417
20160701,6,11,5,7167.87,72417
20160801,6,11,5,7428.51,72417
20160901,6,11,5,7448.85,72417
20161001,6,11,5,5636.6,72417
20161101,6,11,5,6142.75,72417
20161201,6,11,5,3680.63,72417
20160101,6,10,5,15439.22,289670
20160201,6,10,5,23831.48,289670
20160301,6,10,5,20654,289670
20160401,6,10,5,26348.66,289670
20160501,6,10,5,27229.12,289670
20160601,6,10,5,26145.69,289670
20160701,6,10,5,28671.67,289670
20160801,6,10,5,29714.25,289670
20160901,6,10,5,29795.61,289670
20161001,6,10,5,22546.55,289670
20161101,6,10,5,24571.16,289670
20161201,6,10,5,14722.6,289670
20160101,6,7,5,1543.92,28967
20160201,6,7,5,2383.15,28967
20160301,6,7,5,2065.4,28967
20160401,6,7,5,2634.87,28967
20160501,6,7,5,2722.91,28967
20160601,6,7,5,2614.57,28967
20160701,6,7,5,2867.17,28967
20160801,6,7,5,2971.43,28967
20160901,6,7,5,2979.56,28967
20161001,6,7,5,2254.65,28967
20161101,6,7,5,2457.12,28967
20161201,6,7,5,1472.26,28967
20150701,5,8,4,42034.04,407562
20150801,5,8,4,42489.88,407562
20150901,5,8,4,35062.22,407562
20151001,5,8,4,40074.27,407562
20151101,5,8,4,28167.73,407562
20151201,5,8,4,21230.96,407562
20150701,5,6,4,9807.96,95098
20150801,5,6,4,9914.33,95098
20150901,5,6,4,8181.2,95098
20151001,5,6,4,9350.68,95098
20151101,5,6,4,6572.48,95098
20151201,5,6,4,4953.9,95098
20150701,5,3,4,11209.06,108683
20150801,5,3,4,11330.61,108683
20150901,5,3,4,9349.91,108683
20151001,5,3,4,10686.45,108683
20151101,5,3,4,7511.38,108683
20151201,5,3,4,5661.58,108683
20150701,5,5,4,5604.58,54342
20150801,5,5,4,5665.36,54342
20150901,5,5,4,4675,54342
20151001,5,5,4,5343.28,54342
20151101,5,5,4,3755.73,54342
20151201,5,5,4,2830.82,54342
20150701,5,9,4,11209.06,108683
20150801,5,9,4,11330.61,108683
20150901,5,9,4,9349.91,108683
20151001,5,9,4,10686.45,108683
20151101,5,9,4,7511.38,108683
20151201,5,9,4,5661.58,108683
20150701,5,2,4,1401.09,13585
20150801,5,2,4,1416.29,13585
20150901,5,2,4,1168.71,13585
20151001,5,2,4,1335.77,13585
20151101,5,2,4,938.9,13585
20151201,5,2,4,707.68,13585
20150701,5,4,4,2802.29,27171
20150801,5,4,4,2832.68,27171
20150901,5,4,4,2337.5,27171
20151001,5,4,4,2671.64,27171
20151101,5,4,4,1877.86,27171
20151201,5,4,4,1415.41,27171
20150701,5,1,4,11209.06,108683
20150801,5,1,4,11330.61,108683
20150901,5,1,4,9349.91,108683
20151001,5,1,4,10686.45,108683
20151101,5,1,4,7511.38,108683
20151201,5,1,4,5661.58,108683
20150701,5,11,4,7005.67,67927
20150801,5,11,4,7081.65,67927
20150901,5,11,4,5843.7,67927
20151001,5,11,4,6679.05,67927
20151101,5,11,4,4694.62,67927
20151201,5,11,4,3538.49,67927
20150701,5,10,4,35028.37,339635
20150801,5,10,4,35408.23,339635
20150901,5,10,4,29218.52,339635
20151001,5,10,4,33395.23,339635
20151101,5,10,4,23473.11,339635
20151201,5,10,4,17692.47,339635
20150701,5,7,4,2802.29,27171
20150801,5,7,4,2832.68,27171
20150901,5,7,4,2337.5,27171
20151001,5,7,4,2671.64,27171
20151101,5,7,4,1877.86,27171
20151201,5,7,4,1415.41,27171
20160101,5,8,4,20082.09,427007
20160201,5,8,4,38541.05,427007
20160301,5,8,4,34264.13,427007
20160401,5,8,4,36578.32,427007
20160501,5,8,4,28599.2,427007
20160601,5,8,4,43058.49,427007
20160701,5,8,4,45082.94,427007
20160801,5,8,4,44353.05,427007
20160901,5,8,4,44489.48,427007
20161001,5,8,4,42342.32,427007
20161101,5,8,4,36118.96,427007
20161201,5,8,4,13496.97,427007
20160101,5,6,4,4685.82,99635
20160201,5,6,4,8992.91,99635
20160301,5,6,4,7994.97,99635
20160401,5,6,4,8534.94,99635
20160501,5,6,4,6673.15,99635
20160601,5,6,4,10046.98,99635
20160701,5,6,4,10519.36,99635
20160801,5,6,4,10349.05,99635
20160901,5,6,4,10380.88,99635
20161001,5,6,4,9879.88,99635
20161101,5,6,4,8427.76,99635
20161201,5,6,4,3149.29,99635
20160101,5,3,4,5355.25,113869
20160201,5,3,4,10277.65,113869
20160301,5,3,4,9137.14,113869
20160401,5,3,4,9754.26,113869
20160501,5,3,4,7626.48,113869
20160601,5,3,4,11482.31,113869
20160701,5,3,4,12022.17,113869
20160801,5,3,4,11827.53,113869
20160901,5,3,4,11863.91,113869
20161001,5,3,4,11291.33,113869
20161101,5,3,4,9631.76,113869
20161201,5,3,4,3599.21,113869
20160101,5,5,4,2677.6,56934
20160201,5,5,4,5138.78,56934
20160301,5,5,4,4568.53,56934
20160401,5,5,4,4877.09,56934
20160501,5,5,4,3813.21,56934
20160601,5,5,4,5741.11,56934
20160701,5,5,4,6011.03,56934
20160801,5,5,4,5913.71,56934
20160901,5,5,4,5931.9,56934
20161001,5,5,4,5645.62,56934
20161101,5,5,4,4815.84,56934
20161201,5,5,4,1799.59,56934
20160101,5,9,4,5355.25,113869
20160201,5,9,4,10277.65,113869
20160301,5,9,4,9137.14,113869
20160401,5,9,4,9754.26,113869
20160501,5,9,4,7626.48,113869
20160601,5,9,4,11482.31,113869
20160701,5,9,4,12022.17,113869
20160801,5,9,4,11827.53,113869
20160901,5,9,4,11863.91,113869
20161001,5,9,4,11291.33,113869
20161101,5,9,4,9631.76,113869
20161201,5,9,4,3599.21,113869
20160101,5,2,4,669.42,14234
20160201,5,2,4,1284.74,14234
20160301,5,2,4,1142.17,14234
20160401,5,2,4,1219.31,14234
20160501,5,2,4,953.34,14234
20160601,5,2,4,1435.33,14234
20160701,5,2,4,1502.81,14234
20160801,5,2,4,1478.48,14234
20160901,5,2,4,1483.03,14234
20161001,5,2,4,1411.45,14234
20161101,5,2,4,1204,14234
20161201,5,2,4,449.91,14234
20160101,5,4,4,1338.8,28467
20160201,5,4,4,2569.39,28467
20160301,5,4,4,2284.26,28467
20160401,5,4,4,2438.54,28467
20160501,5,4,4,1906.6,28467
20160601,5,4,4,2870.55,28467
20160701,5,4,4,3005.52,28467
20160801,5,4,4,2956.86,28467
20160901,5,4,4,2965.95,28467
20161001,5,4,4,2822.81,28467
20161101,5,4,4,2407.92,28467
20161201,5,4,4,899.79,28467
20160101,5,1,4,5355.25,113869
20160201,5,1,4,10277.65,113869
20160301,5,1,4,9137.14,113869
20160401,5,1,4,9754.26,113869
20160501,5,1,4,7626.48,113869
20160601,5,1,4,11482.31,113869
20160701,5,1,4,12022.17,113869
20160801,5,1,4,11827.53,113869
20160901,5,1,4,11863.91,113869
20161001,5,1,4,11291.33,113869
20161101,5,1,4,9631.76,113869
20161201,5,1,4,3599.21,113869
20160101,5,11,4,3347.02,71168
20160201,5,11,4,6423.52,71168
20160301,5,11,4,5710.7,71168
20160401,5,11,4,6096.4,71168
20160501,5,11,4,4766.54,71168
20160601,5,11,4,7176.43,71168
20160701,5,11,4,7513.84,71168
20160801,5,11,4,7392.19,71168
20160901,5,11,4,7414.93,71168
20161001,5,11,4,7057.07,71168
20161101,5,11,4,6019.84,71168
20161201,5,11,4,2249.5,71168
20160101,5,10,4,16735.12,355840
20160201,5,10,4,32117.62,355840
20160301,5,10,4,28553.5,355840
20160401,5,10,4,30482.01,355840
20160501,5,10,4,23832.72,355840
20160601,5,10,4,35882.16,355840
20160701,5,10,4,37569.2,355840
20160801,5,10,4,36960.96,355840
20160901,5,10,4,37074.65,355840
20161001,5,10,4,35285.35,355840
20161101,5,10,4,30099.2,355840
20161201,5,10,4,11247.5,355840
20160101,5,7,4,1338.8,28467
20160201,5,7,4,2569.39,28467
20160301,5,7,4,2284.26,28467
20160401,5,7,4,2438.54,28467
20160501,5,7,4,1906.6,28467
20160601,5,7,4,2870.55,28467
20160701,5,7,4,3005.52,28467
20160801,5,7,4,2956.86,28467
20160901,5,7,4,2965.95,28467
20161001,5,7,4,2822.81,28467
20161101,5,7,4,2407.92,28467
20161201,5,7,4,899.79,28467
20120601,5,8,2,47207.48,426147
20120701,5,8,2,43676.76,426147
20120801,5,8,2,42274.06,426147
20120901,5,8,2,40448.69,426147
20121001,5,8,2,34767.43,426147
20121101,5,8,2,36314.57,426147
20121201,5,8,2,20610.4,426147
20120601,5,6,2,11015.05,99434
20120701,5,6,2,10191.21,99434
20120801,5,6,2,9863.92,99434
20120901,5,6,2,9438,99434
20121001,5,6,2,8112.38,99434
20121101,5,6,2,8473.37,99434
20121201,5,6,2,4809.08,99434
20120601,5,3,2,12588.64,113639
20120701,5,3,2,11647.12,113639
20120801,5,3,2,11273.06,113639
20120901,5,3,2,10786.3,113639
20121001,5,3,2,9271.3,113639
20121101,5,3,2,9683.87,113639
20121201,5,3,2,5496.1,113639
20120601,5,5,2,6294.38,56820
20120701,5,5,2,5823.61,56820
20120801,5,5,2,5636.58,56820
20120901,5,5,2,5393.2,56820
20121001,5,5,2,4635.69,56820
20121101,5,5,2,4841.98,56820
20121201,5,5,2,2748.07,56820
20120601,5,9,2,12588.64,113639
20120701,5,9,2,11647.12,113639
20120801,5,9,2,11273.06,113639
20120901,5,9,2,10786.3,113639
20121001,5,9,2,9271.3,113639
20121101,5,9,2,9683.87,113639
20121201,5,9,2,5496.1,113639
20120601,5,2,2,1573.59,14205
20120701,5,2,2,1455.9,14205
20120801,5,2,2,1409.15,14205
20120901,5,2,2,1348.3,14205
20121001,5,2,2,1158.92,14205
20121101,5,2,2,1210.49,14205
20121201,5,2,2,687.02,14205
20120601,5,4,2,3147.19,28410
20120701,5,4,2,2911.8,28410
20120801,5,4,2,2818.29,28410
20120901,5,4,2,2696.6,28410
20121001,5,4,2,2317.85,28410
20121101,5,4,2,2420.99,28410
20121201,5,4,2,1374.04,28410
20120601,5,1,2,12588.64,113639
20120701,5,1,2,11647.12,113639
20120801,5,1,2,11273.06,113639
20120901,5,1,2,10786.3,113639
20121001,5,1,2,9271.3,113639
20121101,5,1,2,9683.87,113639
20121201,5,1,2,5496.1,113639
20120601,5,11,2,7867.97,71025
20120701,5,11,2,7279.51,71025
20120801,5,11,2,7045.73,71025
20120901,5,11,2,6741.5,71025
20121001,5,11,2,5794.61,71025
20121101,5,11,2,6052.47,71025
20121201,5,11,2,3435.09,71025
20120601,5,10,2,39339.63,355123
20120701,5,10,2,36397.35,355123
20120801,5,10,2,35228.43,355123
20120901,5,10,2,33707.29,355123
20121001,5,10,2,28972.9,355123
20121101,5,10,2,30262.18,355123
20121201,5,10,2,17175.36,355123
20120601,5,7,2,3147.19,28410
20120701,5,7,2,2911.8,28410
20120801,5,7,2,2818.29,28410
20120901,5,7,2,2696.6,28410
20121001,5,7,2,2317.85,28410
20121101,5,7,2,2420.99,28410
20121201,5,7,2,1374.04,28410
20130101,5,8,2,18904.83,390213
20130201,5,8,2,25809.04,390213
20130301,5,8,2,36188.84,390213
20130401,5,8,2,22887.71,390213
20130501,5,8,2,37336.37,390213
20130601,5,8,2,39020.55,390213
20130701,5,8,2,37083.67,390213
20130801,5,8,2,41874.3,390213
20130901,5,8,2,38744.47,390213
20131001,5,8,2,42247.42,390213
20131101,5,8,2,30888.27,390213
20131201,5,8,2,19227.55,390213
20130101,5,6,2,4411.14,91050
20130201,5,6,2,6022.13,91050
20130301,5,6,2,8444.09,91050
20130401,5,6,2,5340.48,91050
20130501,5,6,2,8711.85,91050
20130601,5,6,2,9104.82,91050
20130701,5,6,2,8652.88,91050
20130801,5,6,2,9770.7,91050
20130901,5,6,2,9040.41,91050
20131001,5,6,2,9857.76,91050
20131101,5,6,2,7207.29,91050
20131201,5,6,2,4486.44,91050
20130101,5,3,2,5041.3,104057
20130201,5,3,2,6882.42,104057
20130301,5,3,2,9650.38,104057
20130401,5,3,2,6103.4,104057
20130501,5,3,2,9956.38,104057
20130601,5,3,2,10405.5,104057
20130701,5,3,2,9889,104057
20130801,5,3,2,11166.5,104057
20130901,5,3,2,10331.88,104057
20131001,5,3,2,11266,104057
20131101,5,3,2,8236.89,104057
20131201,5,3,2,5127.36,104057
20130101,5,5,2,2520.62,52028
20130201,5,5,2,3441.18,52028
20130301,5,5,2,4825.14,52028
20130401,5,5,2,3051.67,52028
20130501,5,5,2,4978.14,52028
20130601,5,5,2,5202.7,52028
20130701,5,5,2,4944.45,52028
20130801,5,5,2,5583.2,52028
20130901,5,5,2,5165.89,52028
20131001,5,5,2,5632.95,52028
20131101,5,5,2,4118.4,52028
20131201,5,5,2,2563.65,52028
20130101,5,9,2,5041.3,104057
20130201,5,9,2,6882.42,104057
20130301,5,9,2,9650.38,104057
20130401,5,9,2,6103.4,104057
20130501,5,9,2,9956.38,104057
20130601,5,9,2,10405.5,104057
20130701,5,9,2,9889,104057
20130801,5,9,2,11166.5,104057
20130901,5,9,2,10331.88,104057
20131001,5,9,2,11266,104057
20131101,5,9,2,8236.89,104057
20131201,5,9,2,5127.36,104057
